OccuranceID,Species,Latitude,Longitude,ChecklistID,Date.observed,Year,Month,Day,Start.time,End.time
26449,Danaus plexippus,44.5395,-63.6517,7996,2012-10-03,2012,10,3,09:12,10:12
26451,Danaus plexippus,44.4675,-63.6571,7997,2012-10-03,2012,10,3,09:12,10:12
26456,Danaus plexippus,44.4613,-63.6181,7998,2012-10-03,2012,10,3,09:12,10:12
26488,Danaus plexippus,52.354941,-112.691681,8011,2012-07-01,2012,7,1,17:50,18:50
26540,Danaus plexippus,45.087331,-64.622159,8033,2012-07-03,2012,7,3,09:12,10:12
26556,Danaus plexippus,45.820811,-72.40104,8042,2012-10-24,2012,10,24,09:44,10:44
26560,Danaus plexippus,44.660156,-66.80444,8043,2012-08-08,2012,8,8,15:45,17:45
26568,Danaus plexippus,44.652946,-66.810622,8046,2012-08-09,2012,8,9,16:00,16:30
60885,Danaus plexippus,42.828682,-79.883655,18910,2012-05-04,2012,5,4,06:20,11:47
60895,Danaus plexippus,43.61657,-79.38219,1668,2012-05-05,2012,5,5,08:00,16:00
60901,Danaus plexippus,43.678727,-79.349595,18912,2012-05-05,2012,5,5,12:00,15:30
60993,Danaus plexippus,43.499234,-80.378622,18929,2012-05-02,2012,5,2,15:05,15:05
61107,Danaus plexippus,41.968127,-82.533814,18953,2012-05-11,2012,5,11,11:00,15:00
61139,Danaus plexippus,45.494258,-76.083842,18964,2012-05-26,2012,5,26,13:30,15:30
61149,Danaus plexippus,45.494258,-76.083842,18964,2012-05-26,2012,5,26,13:30,15:30
61205,Danaus plexippus,45.949663,-78.042916,2609,2012-05-30,2012,5,30,11:05,12:05
61219,Danaus plexippus,45.949663,-78.042916,18984,2012-05-30,2012,5,30,11:05,12:05
61233,Danaus plexippus,45.949663,-78.042916,18984,2012-05-30,2012,5,30,11:05,12:05
61268,Danaus plexippus,45.969233,-77.843961,2642,2012-05-30,2012,5,30,14:20,14:50
61276,Danaus plexippus,45.969233,-77.843961,18986,2012-05-30,2012,5,30,14:20,14:50
61284,Danaus plexippus,45.969233,-77.843961,18986,2012-05-30,2012,5,30,14:20,14:50
61292,Danaus plexippus,45.911695,-77.584495,2643,2012-05-30,2012,5,30,15:15,16:00
61300,Danaus plexippus,45.911695,-77.584495,18987,2012-05-30,2012,5,30,15:15,16:00
61308,Danaus plexippus,45.911695,-77.584495,18987,2012-05-30,2012,5,30,15:15,16:00
61337,Danaus plexippus,45.395287,-75.725786,18992,2012-06-07,2012,6,7,12:00,14:00
61342,Danaus plexippus,53.499385,-113.517899,18994,2012-06-07,2012,6,7,17:00,19:00
61345,Danaus plexippus,53.458467,-111.869416,18995,2012-06-07,2012,6,7,17:25,17:40
61350,Danaus plexippus,53.498643,-112.067416,18996,2012-06-07,2012,6,7,12:00,14:00
61384,Danaus plexippus,45.561023,-73.557857,19005,2012-06-14,2012,6,14,13:30,14:00
61399,Danaus plexippus,44.133871,-78.009957,19007,2012-06-16,2012,6,16,14:00,14:25
61417,Danaus plexippus,44.13307,-78.065404,19009,2012-06-16,2012,6,16,14:40,15:45
61440,Danaus plexippus,45.331035,-76.367501,3099,2012-06-14,2012,6,14,03:06,04:06
61442,Danaus plexippus,45.290649,-75.736866,19010,2012-06-17,2012,6,17,19:15,19:25
61455,Danaus plexippus,43.387403,-80.145167,19012,2012-06-16,2012,6,16,09:30,12:00
61466,Danaus plexippus,53.539113,-113.550858,19018,2012-06-12,2012,6,12,12:00,13:00
61467,Danaus plexippus,53.515158,-113.525709,3186,2012-06-14,2012,6,14,16:05,16:06
61475,Danaus plexippus,45.251693,-76.01242,3243,2012-06-22,2012,6,22,09:06,10:06
61482,Danaus plexippus,45.270724,-76.034736,3244,2012-06-22,2012,6,22,09:06,10:06
61502,Danaus plexippus,45.260152,-76.045636,3245,2012-06-22,2012,6,22,09:06,10:06
61518,Danaus plexippus,45.24275,-76.048554,3246,2012-06-22,2012,6,22,09:06,10:06
61534,Danaus plexippus,45.663367,-76.103411,3288,2012-06-13,2012,6,13,10:00,12:00
61544,Danaus plexippus,45.663367,-76.103411,19024,2012-06-13,2012,6,13,10:00,12:00
61554,Danaus plexippus,45.663367,-76.103411,19024,2012-06-13,2012,6,13,10:00,12:00
61570,Danaus plexippus,45.5643967,-76.0925606,3289,2012-06-13,2012,6,13,13:00,14:00
61586,Danaus plexippus,45.5643967,-76.0925606,19025,2012-06-13,2012,6,13,13:00,14:00
61602,Danaus plexippus,45.5643967,-76.0925606,19025,2012-06-13,2012,6,13,13:00,14:00
61618,Danaus plexippus,45.530287,-75.986928,3290,2012-06-13,2012,6,13,15:00,15:30
61746,Danaus plexippus,45.530287,-75.986928,3424,2012-06-27,2012,6,27,15:00,16:30
61776,Danaus plexippus,45.56051,-73.557675,19048,2012-07-03,2012,7,3,11:00,12:45
61794,Danaus plexippus,45.384693,-75.706698,19053,2012-06-06,2012,6,6,15:00,15:30
61795,Danaus plexippus,45.384693,-75.706698,19053,2012-06-06,2012,6,6,15:00,15:30
61796,Danaus plexippus,45.384693,-75.706698,19053,2012-06-06,2012,6,6,15:00,15:30
61828,Danaus plexippus,45.587679,-78.369416,19057,2012-07-01,2012,7,1,10:07,11:07
61829,Danaus plexippus,44.85419,-63.55658,3565,2012-06-29,2012,6,29,09:43,09:44
61852,Danaus plexippus,42.647412,-81.828221,3583,2012-07-01,2012,7,1,09:00,11:30
61898,Danaus plexippus,42.754959,-81.67673,3586,2012-07-01,2012,7,1,15:10,16:20
61911,Danaus plexippus,45.557218,-73.559593,19059,2012-07-05,2012,7,5,16:00,17:00
62121,Danaus plexippus,45.63127,-78.35431,19079,2012-07-04,2012,7,4,09:30,10:30
62130,Danaus plexippus,45.63127,-78.35431,19079,2012-07-04,2012,7,4,09:30,10:30
62204,Danaus plexippus,45.588881,-78.371819,19082,2012-07-04,2012,7,4,11:30,12:30
62210,Danaus plexippus,45.588881,-78.371819,19082,2012-07-04,2012,7,4,11:30,12:30
62249,Danaus plexippus,45.256708,-76.064862,19083,2012-07-08,2012,7,8,08:45,16:00
62284,Danaus plexippus,45.501623,-75.498131,19088,2012-07-09,2012,7,9,09:07,10:07
62285,Danaus plexippus,53.50643,-113.613192,19089,2012-07-10,2012,7,10,08:45,08:46
62286,Danaus plexippus,44.681231,-63.550447,19090,2012-07-10,2012,7,10,13:00,13:00
62305,Danaus plexippus,44.22983,-79.05177,19091,2012-07-08,2012,7,8,09:30,11:45
62325,Danaus plexippus,44.22983,-79.05177,19091,2012-07-08,2012,7,8,09:30,11:45
62368,Danaus plexippus,44.241853,-79.043015,19093,2012-07-08,2012,7,8,12:30,17:00
62407,Danaus plexippus,44.241853,-79.043015,19093,2012-07-08,2012,7,8,12:30,17:00
62417,Danaus plexippus,45.56051,-73.557675,19094,2012-07-11,2012,7,11,12:15,12:30
62441,Danaus plexippus,43.383305,-80.384838,3916,2012-05-05,2012,5,5,14:00,14:30
62450,Danaus plexippus,43.38226,-80.360863,3926,2012-05-05,2012,5,5,10:07,11:07
62460,Danaus plexippus,43.476577,-80.955231,3931,2012-06-10,2012,6,10,09:00,11:30
62484,Danaus plexippus,44.780957,-78.642637,19099,2012-07-14,2012,7,14,09:00,09:30
62497,Danaus plexippus,44.780957,-78.642637,19099,2012-07-14,2012,7,14,09:00,09:30
62505,Danaus plexippus,44.508815,-63.523883,19103,2012-07-15,2012,7,15,14:30,15:30
62522,Danaus plexippus,44.122191,-78.968008,19108,2012-07-15,2012,7,15,16:00,16:30
62533,Danaus plexippus,44.790977,-78.640985,19109,2012-07-14,2012,7,14,13:15,13:30
62539,Danaus plexippus,44.804742,-78.610343,19110,2012-07-14,2012,7,14,12:40,13:00
62549,Danaus plexippus,44.827087,-78.567771,19111,2012-07-14,2012,7,14,09:40,11:00
62559,Danaus plexippus,44.827087,-78.567771,19111,2012-07-14,2012,7,14,09:40,11:00
62599,Danaus plexippus,44.862901,-78.61987,19113,2012-07-14,2012,7,14,17:15,17:45
62615,Danaus plexippus,44.862901,-78.61987,19113,2012-07-14,2012,7,14,17:15,17:45
62651,Danaus plexippus,44.813069,-78.614613,19118,2012-07-14,2012,7,14,12:10,12:40
62662,Danaus plexippus,44.813069,-78.614613,19118,2012-07-14,2012,7,14,12:10,12:40
62692,Danaus plexippus,44.882335,-78.578328,4191,2012-07-04,2012,7,4,12:00,17:00
62726,Danaus plexippus,42.038844,-82.514695,4221,2012-07-07,2012,7,7,11:45,12:30
62735,Danaus plexippus,45.384693,-75.706698,19122,2012-07-17,2012,7,17,09:00,09:30
62744,Danaus plexippus,43.38226,-80.360863,4258,2012-07-14,2012,7,14,11:45,12:00
62795,Danaus plexippus,43.378233,-80.34232,4263,2012-07-08,2012,7,8,10:35,11:45
62809,Danaus plexippus,43.378233,-80.34232,4263,2012-07-08,2012,7,8,10:35,11:45
62823,Danaus plexippus,43.378233,-80.34232,4263,2012-07-08,2012,7,8,10:35,11:45
62895,Danaus plexippus,43.377979,-80.342333,4273,2012-07-15,2012,7,15,09:30,10:45
62923,Danaus plexippus,42.711395,-80.314683,19128,2012-07-07,2012,7,7,09:30,14:00
62939,Danaus plexippus,42.873893,-79.084043,19129,2012-07-10,2012,7,10,09:20,11:30
62964,Danaus plexippus,49.169981,-107.552194,19132,2012-07-01,2012,7,1,09:06,20:33
62981,Danaus plexippus,44.93,-75.7,4400,2012-07-19,2012,7,19,09:07,10:07
62998,Danaus plexippus,44.93,-75.7,19133,2012-07-19,2012,7,19,09:07,10:07
63015,Danaus plexippus,44.93,-75.7,19133,2012-07-19,2012,7,19,09:07,10:07
63041,Danaus plexippus,44.880753,-75.747289,4401,2012-07-19,2012,7,19,09:07,10:07
63067,Danaus plexippus,44.880753,-75.747289,19134,2012-07-19,2012,7,19,09:07,10:07
63093,Danaus plexippus,44.880753,-75.747289,19134,2012-07-19,2012,7,19,09:07,10:07
63109,Danaus plexippus,44.842456,-75.71596,4402,2012-07-19,2012,7,19,09:07,10:07
63125,Danaus plexippus,44.842456,-75.71596,19135,2012-07-19,2012,7,19,09:07,10:07
63141,Danaus plexippus,44.842456,-75.71596,19135,2012-07-19,2012,7,19,09:07,10:07
63168,Danaus plexippus,44.780545,-76.229507,4461,2012-07-20,2012,7,20,09:30,11:00
63176,Danaus plexippus,44.767049,-76.255771,4462,2012-07-20,2012,7,20,11:30,13:00
63193,Danaus plexippus,44.607492,-76.278924,4464,2012-07-20,2012,7,20,13:30,14:00
63199,Danaus plexippus,44.512487,-76.39574,4465,2012-07-20,2012,7,20,15:00,15:30
63209,Danaus plexippus,44.532888,-76.376331,4466,2012-07-20,2012,7,20,09:07,10:07
63226,Danaus plexippus,44.654189,-77.885503,19140,2012-07-21,2012,7,21,09:10,10:00
63251,Danaus plexippus,44.692154,-77.900609,19141,2012-07-21,2012,7,21,10:00,13:30
63275,Danaus plexippus,44.710517,-77.928418,19142,2012-07-21,2012,7,21,13:30,16:15
63592,Danaus plexippus,45.459315,-76.27084,19163,2012-07-24,2012,7,24,08:07,09:07
63921,Danaus plexippus,45.384693,-75.706698,19200,2012-07-27,2012,7,27,11:45,11:50
63922,Danaus plexippus,45.384693,-75.706698,19201,2012-07-20,2012,7,20,10:45,10:50
63927,Danaus plexippus,45.2501172,-73.805294,19202,2012-07-28,2012,7,28,09:30,09:45
63944,Danaus plexippus,46.856102,-71.424169,4844,2012-07-29,2012,7,29,11:00,12:30
63960,Danaus plexippus,46.856102,-71.424169,19208,2012-07-29,2012,7,29,11:00,12:30
63976,Danaus plexippus,46.856102,-71.424169,19208,2012-07-29,2012,7,29,11:00,12:30
64007,Danaus plexippus,45.56051,-73.557675,4943,2012-08-01,2012,8,1,12:45,13:45
64013,Danaus plexippus,48.840491,-88.290414,4970,2012-06-08,2012,6,8,08:00,10:00
64028,Danaus plexippus,45.601253,-73.057269,5045,2012-08-03,2012,8,3,09:08,10:08
64065,Danaus plexippus,42.946564,-81.652097,5100,2012-08-05,2012,8,5,14:20,15:55
64082,Danaus plexippus,43.383099,-80.35498,5105,2012-08-06,2012,8,6,14:30,15:45
64087,Danaus plexippus,43.377202,-80.341606,5106,2012-08-06,2012,8,6,15:45,16:15
64100,Danaus plexippus,43.383305,-80.384838,5108,2012-08-06,2012,8,6,16:15,17:00
64123,Danaus plexippus,45.185762,-75.87758,5111,2012-08-06,2012,8,6,11:00,14:00
64131,Danaus plexippus,45.150937,-75.880841,5112,2012-08-06,2012,8,6,08:08,09:08
64180,Danaus plexippus,52.340797,-106.776628,19220,2012-08-05,2012,8,5,10:10,10:15
64190,Danaus plexippus,42.494509,-81.80715,19221,2012-08-06,2012,8,6,10:00,10:45
64202,Danaus plexippus,42.575717,-81.780929,5197,2012-08-06,2012,8,6,11:00,11:35
64216,Danaus plexippus,45.227579,-72.077712,19223,2012-08-08,2012,8,8,16:00,16:15
64226,Danaus plexippus,44.04991,-80.075473,19225,2012-06-25,2012,6,25,15:40,16:40
64231,Danaus plexippus,44.04991,-80.075473,19225,2012-06-25,2012,6,25,15:40,16:40
64262,Danaus plexippus,43.649294,-79.324304,5405,2012-05-04,2012,5,4,10:08,11:08
64291,Danaus plexippus,43.695778,-79.255685,19231,2012-08-12,2012,8,12,06:08,07:08
64377,Danaus plexippus,45.281867,-75.742675,19234,2012-08-12,2012,8,12,08:00,11:00
64382,Danaus plexippus,45.281867,-75.742675,19234,2012-08-12,2012,8,12,08:00,11:00
64396,Danaus plexippus,43.853598,-78.965854,19236,2012-08-12,2012,8,12,09:00,10:30
64407,Danaus plexippus,43.853598,-78.965854,19236,2012-08-12,2012,8,12,09:00,10:30
64411,Danaus plexippus,43.878834,-78.808396,19237,2012-08-12,2012,8,12,10:45,11:15
64415,Danaus plexippus,43.878834,-78.808396,19237,2012-08-12,2012,8,12,10:45,11:15
64419,Danaus plexippus,43.869286,-78.80299,19238,2012-08-12,2012,8,12,11:15,12:15
64426,Danaus plexippus,43.817317,-79.072284,19239,2012-08-12,2012,8,12,14:30,15:20
64430,Danaus plexippus,45.384693,-75.706698,19244,2012-07-20,2012,7,20,11:30,11:50
64431,Danaus plexippus,45.384693,-75.706698,19245,2012-07-27,2012,7,27,10:15,10:20
64434,Danaus plexippus,45.384693,-75.706698,5671,2012-08-01,2012,8,1,16:00,17:00
64438,Danaus plexippus,45.62932,-72.920047,5678,2012-08-15,2012,8,15,11,12
64441,Danaus plexippus,45.384693,-75.706698,19248,2012-07-27,2012,7,27,10:00,10:15
64442,Danaus plexippus,45.384693,-75.706698,19249,2012-07-20,2012,7,20,10:15,10:50
64452,Danaus plexippus,45.192688,-75.876764,5775,2012-08-16,2012,8,16,09:08,10:08
64465,Danaus plexippus,45.185762,-75.87758,5776,2012-08-16,2012,8,16,09:08,10:08
64475,Danaus plexippus,45.401975,-75.277163,5866,2012-08-18,2012,8,18,16:30,18:30
64492,Danaus plexippus,43.695778,-79.255685,19254,2012-08-19,2012,8,19,07:08,08:08
64510,Danaus plexippus,45.56051,-73.557675,19260,2012-08-22,2012,8,22,16:15,17:00
64521,Danaus plexippus,43.695778,-79.255685,19262,2012-08-21,2012,8,21,09:08,10:08
64550,Danaus plexippus,42.039179,-82.512624,19269,2012-08-20,2012,8,20,14:00,16:00
64565,Danaus plexippus,41.927942,-82.514931,19270,2012-08-21,2012,8,21,11:00,14:00
64590,Danaus plexippus,41.987947,-82.926886,19272,2012-08-23,2012,8,23,11:20,11:40
64607,Danaus plexippus,41.917452,-82.509234,19273,2012-08-21,2012,8,21,02:08,03:08
64622,Danaus plexippus,41.913556,-82.510489,19274,2012-08-21,2012,8,21,02:08,03:08
64646,Danaus plexippus,41.927942,-82.514931,19276,2012-08-22,2012,8,22,02:08,03:08
64655,Danaus plexippus,41.917452,-82.509234,19277,2012-08-22,2012,8,22,16:00,17:00
64664,Danaus plexippus,43.853261,-78.897338,19278,2012-08-25,2012,8,25,10:00,11:30
64666,Danaus plexippus,43.989917,-64.662599,6185,2012-08-21,2012,8,21,11:30,12:30
64692,Danaus plexippus,44.751797,-76.431703,19287,2012-08-24,2012,8,24,10:00,11:00
64693,Danaus plexippus,44.751797,-76.431703,19287,2012-08-24,2012,8,24,10:00,11:00
64702,Danaus plexippus,44.25375,-66.36342,19288,2012-08-27,2012,8,27,09:30,17:30
64705,Danaus plexippus,42.030366,-82.610826,19290,2012-08-30,2012,8,30,05:08,06:08
64723,Danaus plexippus,45.56051,-73.557675,6367,2012-09-01,2012,9,1,08:28,09:28
64728,Danaus plexippus,45.56051,-73.557675,19292,2012-09-01,2012,9,1,08:28,09:28
64733,Danaus plexippus,45.56051,-73.557675,19292,2012-09-01,2012,9,1,08:28,09:28
64734,Danaus plexippus,45.557218,-73.559593,6368,2012-08-31,2012,8,31,08:31,09:31
64735,Danaus plexippus,45.557218,-73.559593,19293,2012-08-31,2012,8,31,08:31,09:31
64736,Danaus plexippus,45.557218,-73.559593,19293,2012-08-31,2012,8,31,08:31,09:31
64741,Danaus plexippus,43.838692,-78.967478,19294,2012-09-01,2012,9,1,08:45,13:30
64766,Danaus plexippus,43.991888,-77.729259,19295,2012-08-22,2012,8,22,11:45,15:00
64777,Danaus plexippus,43.379426,-80.391963,6390,2012-09-01,2012,9,1,12:30,13:00
64786,Danaus plexippus,43.838692,-78.967478,19297,2012-09-02,2012,9,2,08:00,13:15
64788,Danaus plexippus,43.424879,-80.514797,19298,2012-09-02,2012,9,2,4 PM,4:30 PM
64791,Danaus plexippus,43.424879,-80.514797,19299,2012-08-30,2012,8,30,17:00,17:15
64797,Danaus plexippus,45.090737,-75.757159,6482,2012-09-03,2012,9,3,22:59,23:59
64802,Danaus plexippus,45.090737,-75.757159,19301,2012-09-03,2012,9,3,22:59,23:59
64807,Danaus plexippus,45.090737,-75.757159,19301,2012-09-03,2012,9,3,22:59,23:59
64808,Danaus plexippus,43.695778,-79.255685,19302,2012-09-02,2012,9,2,18:02,19:02
64812,Danaus plexippus,45.102915,-78.253802,19303,2012-09-01,2012,9,1,03:09,04:09
64857,Danaus plexippus,45.524455,-63.678164,6603,2012-08-27,2012,8,27,08:09,09:09
64865,Danaus plexippus,45.524455,-63.678164,6603,2012-08-27,2012,8,27,08:09,09:09
64873,Danaus plexippus,45.524455,-63.678164,6603,2012-08-27,2012,8,27,08:09,09:09
64877,Danaus plexippus,45.389308,-75.707635,6651,2012-09-07,2012,9,7,04:09,05:09
64885,Danaus plexippus,45.389308,-75.707635,6757,2012-09-11,2012,9,11,03:09,04:09
64893,Danaus plexippus,45.432134,-72.663778,19307,2012-09-11,2012,9,11,11:00,12:30
64898,Danaus plexippus,45.377937,-72.768964,19308,2012-09-11,2012,9,11,13:30,14:00
64905,Danaus plexippus,45.431638,-72.715459,19309,2012-09-11,2012,9,11,12:30,13:00
64913,Danaus plexippus,45.371637,-72.775766,19310,2012-09-11,2012,9,11,14:15,14:45
64919,Danaus plexippus,45.360707,-75.771997,19311,2012-09-12,2012,9,12,17:43,18:43
65021,Danaus plexippus,45.017567,-78.533659,19333,2012-06-13,2012,6,13,07:09,08:09
65061,Danaus plexippus,42.281315,-81.843842,19341,2012-09-23,2012,9,23,22:05,23:05
65065,Danaus plexippus,44.421681,-79.823717,19343,2012-06-23,2012,6,23,05:09,06:09
65096,Danaus plexippus,44.192518,-79.214741,19347,2012-07-08,2012,7,8,08:09,09:09
65121,Danaus plexippus,44.192518,-79.214741,19347,2012-07-08,2012,7,8,08:09,09:09
65136,Danaus plexippus,44.226325,-79.250602,19348,2012-07-08,2012,7,8,08:09,09:09
65151,Danaus plexippus,44.226325,-79.250602,19348,2012-07-08,2012,7,8,08:09,09:09
65160,Danaus plexippus,44.243513,-79.242094,19349,2012-07-08,2012,7,8,08:09,09:09
65169,Danaus plexippus,44.243513,-79.242094,19349,2012-07-08,2012,7,8,08:09,09:09
65184,Danaus plexippus,45.180431,-78.60036,19350,2012-07-10,2012,7,10,09:09,10:09
65216,Danaus plexippus,45.230102,-78.437287,7174,2012-07-11,2012,7,11,09:09,10:09
65227,Danaus plexippus,45.234303,-78.412144,7176,2012-07-11,2012,7,11,09:09,10:09
65266,Danaus plexippus,44.928153,-78.595754,19354,2012-07-14,2012,7,14,09:09,10:09
65287,Danaus plexippus,44.928153,-78.595754,19354,2012-07-14,2012,7,14,09:09,10:09
65302,Danaus plexippus,44.952276,-78.597656,19355,2012-07-14,2012,7,14,09:09,10:09
65317,Danaus plexippus,44.952276,-78.597656,19355,2012-07-14,2012,7,14,09:09,10:09
65328,Danaus plexippus,44.899041,-78.616807,19356,2012-07-14,2012,7,14,09:09,10:09
65340,Danaus plexippus,44.906246,-78.713485,19358,2012-07-14,2012,7,14,09:09,10:09
65347,Danaus plexippus,44.906246,-78.713485,19358,2012-07-14,2012,7,14,09:09,10:09
65365,Danaus plexippus,44.964499,-78.761612,19362,2012-07-21,2012,7,21,10:09,11:09
65396,Danaus plexippus,41.784694,-82.666353,19365,2012-08-04,2012,8,4,09:30,11:00
65409,Danaus plexippus,41.784694,-82.666353,19365,2012-08-04,2012,8,4,09:30,11:00
65420,Danaus plexippus,41.802036,-82.646826,19366,2012-08-04,2012,8,4,11:00,11:15
65432,Danaus plexippus,41.802036,-82.646826,19366,2012-08-04,2012,8,4,11:00,11:15
65454,Danaus plexippus,41.802244,-82.63827,19367,2012-08-04,2012,8,4,11:30,14:00
65476,Danaus plexippus,41.802244,-82.63827,19367,2012-08-04,2012,8,4,11:30,14:00
65509,Danaus plexippus,43.838692,-78.967478,19370,2012-09-29,2012,9,29,10:00,13:00
65519,Danaus plexippus,43.838692,-78.967478,19371,2012-09-30,2012,9,30,10:00,14:00
65526,Danaus plexippus,43.696678,-79.255361,19372,2012-09-30,2012,9,30,19:59,20:59
65529,Danaus plexippus,45.120966,-74.083032,19374,2012-10-02,2012,10,2,11:55,12:55
65572,Danaus plexippus,43.838692,-78.967478,19381,2012-10-08,2012,10,8,12:00,15:10
65576,Danaus plexippus,44.180178,-76.620616,7497,2012-10-08,2012,10,8,11:15,12:50
65632,Danaus plexippus,46.630112,-53.164634,7724,2012-07-05,2012,7,5,08:56,09:56
65633,Danaus plexippus,46.630112,-53.164634,7724,2012-07-05,2012,7,5,08:56,09:56
65634,Danaus plexippus,46.630112,-53.164634,7724,2012-07-05,2012,7,5,08:56,09:56
65643,Danaus plexippus,43.298828,-79.794506,7801,2012-09-17,2012,9,17,16:56,17:56
65645,Danaus plexippus,43.302232,-79.800321,7802,2012-09-17,2012,9,17,17:00,18:00
65651,Danaus plexippus,41.949155,-82.519287,19399,2012-09-28,2012,9,28,17:06,18:06
65652,Danaus plexippus,43.838692,-78.967478,19400,2012-10-22,2012,10,22,14:45,15:20
65666,Danaus plexippus,43.982815,-77.739676,7830,2012-10-21,2012,10,21,09:30,10:45
167471,Danaus plexippus,43.298828,-79.794506,43624,2012-09-17,2012,9,17,16:56,17:56
167475,Danaus plexippus,43.298828,-79.794506,43624,2012-09-17,2012,9,17,16:56,17:56
167482,Danaus plexippus,48.840491,-88.290414,43625,2012-06-08,2012,6,8,08:00,10:00
167488,Danaus plexippus,43.302232,-79.800321,43626,2012-09-17,2012,9,17,17:00,18:00
167490,Danaus plexippus,43.302232,-79.800321,43626,2012-09-17,2012,9,17,17:00,18:00
167495,Danaus plexippus,48.840491,-88.290414,43625,2012-06-08,2012,6,8,08:00,10:00
167543,Danaus plexippus,44.04991,-80.075473,43640,2012-06-25,2012,6,25,15:40,16:40
